"beaver_territory","x_upstream","x_downstream","y_upstream","y_downstream","date","time","site","season","DOC_input","DOC_out","delta_DOC","dam_persistence","n_dams","slope","water_volume","solar","dam_height","discharge","catchment_area_km","area_m6_revier","area_m2_revier","Cover_litter","plankton_abun","macrophy_abun","plankton_abun_z","cover_litter_z","macrophy_abun_z","water_res_time","DOC_input_z","dam_height_z","slope_z","discharge_z","water_volume_z","water_res_time_z","solar_z","dam_persistence_z","n_dams_z"
135,6.836,6.835,46.628,46.628,2022-07-14,12:30:00,"RU02","summer",1.676,1.607,-0.069,3,1,2.69183916250306,50.2,7002.46914405988,0.45,0.527301725347222,1.38057179,678.91,NA,NA,NA,NA,NA,NA,NA,95.201660808039,-0.561775332612485,-0.951722831299495,1.00552677293273,-0.625121917323265,-0.857790743917729,-0.0723351393414191,0.905531129456995,-0.695160591537707,-0.648216144441937
135,6.836,6.835,46.628,46.628,2022-03-10,15:00:00,"RU02","winter",1.223,1.22,-0.00300000000000011,3,1,2.69183916250306,50.2,3398.43434819253,0.45,15.6752421989583,1.38057179,678.91,NA,NA,NA,NA,NA,NA,NA,3.20250235134076,-0.78352830344495,-0.951722831299495,1.00552677293273,-0.417200082409914,-0.857790743917729,-0.230419262578192,-0.902945302293425,-0.695160591537707,-0.648216144441937
136,7.197,7.201,46.879,46.88,2022-07-04,12:00:00,"SA01","summer",7.61432222222222,7.94410930134235,0.329787079120131,3,2,0.94755782372526,1010.5,5759.80742784923,1,3.31484835960648,0.54345901,30613.71,NA,NA,NA,NA,NA,NA,NA,304.84049053754,2.34515754716284,0.106184417060244,-0.183358211340609,-0.586859830664593,0.670143348740906,0.287891749144411,0.281973213483921,-0.695160591537707,-0.267283929688721
136,7.197,7.201,46.879,46.88,2022-03-09,14:30:00,"SA01","winter",1.724,2.014,0.29,3,2,0.94755782372526,1010.5,2015.3167763749,1,5.18298870648148,0.54345901,30613.71,NA,NA,NA,NA,NA,NA,NA,194.964731205441,-0.538278329080569,0.106184417060244,-0.183358211340609,-0.561217587781833,0.670143348740906,0.0990898799711733,-1.59698286648128,-0.695160591537707,-0.267283929688721
163,7.237,7.236,46.948,46.949,2022-07-06,13:00:00,"SA04","summer",2.9644301711918,2.3255110787172,-0.638919092474599,8,1,0.198317442512603,58.7999999999999,8048.57206672668,0.4,9.58375351388889,4.1195836,1831.83,NA,NA,NA,NA,NA,NA,NA,6.1353831684826,0.0689381732858882,-1.04789621751402,-0.694033077276574,-0.500812340258431,-0.844107277087713,-0.225379630691189,1.43045738238815,0.441461513867216,-0.648216144441937
163,7.237,7.236,46.948,46.95,2022-02-08,08:45:00,"SA04","winter",1.936,2.288,0.352,8,1,0.198317442512603,58.7999999999999,2295.8947072529,0.4,35.7125939398148,4.1195836,1831.83,NA,NA,NA,NA,NA,NA,NA,1.6464779931442,-0.434499896814603,-1.04789621751402,-0.694033077276574,-0.142165799827345,-0.844107277087713,-0.233093012539898,-1.45619105840995,0.441461513867216,-0.648216144441937
85,9.459,9.459,47.026,47.029,2022-07-21,13:45:00,"SAR03","summer",1.286,1.375,0.089,8,1,0.169737810004192,98,6928.19002411005,0.55,62.4766341197917,9.22731827,5714.09,NA,NA,NA,NA,NA,NA,NA,1.56858642243909,-0.75268848630931,-0.759376058870451,-0.713512673365762,0.225199542914118,-0.781736125955547,-0.233226855293125,0.868258448861773,0.441461513867216,-0.648216144441937
85,9.459,9.459,47.026,47.03,2022-03-15,16:00:00,"SAR03","winter",1.258,1.103,-0.155,8,1,0.169737810004192,98,2906.98897785994,0.55,222.245941202199,9.22731827,5714.09,NA,NA,NA,NA,NA,NA,NA,0.440952934707769,-0.766395071702928,-0.759376058870451,-0.713512673365762,2.41820575054213,-0.781736125955547,-0.235164492052317,-1.14954873985137,0.441461513867216,-0.648216144441937
25,8.902,8.906,47.597,47.596,2022-07-07,09:45:00,"SB02_TG","summer",4.871,4.99,0.119,3,4,0.968976827527553,462.399999999999,6273.08059809635,1.5,75.5360628096065,28.49919575,5808.79,NA,NA,NA,NA,NA,NA,NA,6.12157931987411,1.00224396498073,1.06791827920546,-0.168759229265571,0.404454299086199,-0.201938996553479,-0.225403350139727,0.539529670071445,-0.695160591537707,0.494580499817712
25,8.907,8.907,47.596,47.596,2022-04-03,12:00:00,"SB02_TG","winter",4.683,4.77,0.0869999999999997,3,4,0.968976827527553,462.399999999999,3823.38393178484,1.5,170.533381976273,28.49919575,5808.79,NA,NA,NA,NA,NA,NA,NA,2.71149258075662,0.910214034480721,1.06791827920546,-0.168759229265571,1.7083950524442,-0.201938996553479,-0.23126297517715,-0.689708929689565,-0.695160591537707,0.494580499817712
6,8.672,8.67,47.579,47.586,2022-07-04,10:30:00,"SB02_ZH","summer",6.015,7.011,0.996,17,5,2.05655861001504,1814.59999999999,7357.30446101919,1.7,10.6442505719907,5.31597254,27601.47,NA,NA,NA,NA,NA,NA,NA,170.477008947433,1.56225588249141,1.45261182406355,0.572525804073491,-0.486255873349621,1.94954749734738,0.0570121026505823,1.08358471223856,2.48738130359608,0.875512714570929
6,8.671,8.671,47.58,47.586,2022-02-20,15:50:00,"SB02_ZH","winter",2.593,1.965,-0.628,17,5,2.05655861001504,1814.59999999999,2168.59401519251,1.7,59.7431636150463,5.31597254,27601.47,NA,NA,NA,NA,NA,NA,NA,30.3733496888836,-0.112884660971491,1.45261182406355,0.572525804073491,0.187679709507175,1.94954749734738,-0.183731014000599,-1.52006954859565,2.48738130359608,0.875512714570929
22,8.82,8.82,47.56,47.56,2022-07-06,16:00:00,"SBAB02","summer",3.106,3.929,0.823,5,1,0.769745707454855,23.3,5690.68470896161,0.3,57.7756528375,21.33254874,274.43,NA,NA,NA,NA,NA,NA,NA,0.403284062674872,0.13823956427587,-1.24024298994306,-0.304553198844101,0.160673500194967,-0.900591355281383,-0.235229219281441,0.247287974553899,-0.240511749375738,-0.648216144441937
22,8.821,8.821,47.561,47.561,2022-01-29,13:30:00,"SBAB02","winter",1.69,1.841,0.151,5,1,0.769745707454855,23.3,905.659710567961,0.3,203.202402928472,21.33254874,274.43,NA,NA,NA,NA,NA,NA,NA,0.114663998379004,-0.554922039915676,-1.24024298994306,-0.304553198844101,2.15681263059861,-0.900591355281383,-0.235725161315892,-2.15380009064857,-0.240511749375738,-0.648216144441937
23,8.818,8.817,47.574,47.574,2022-07-06,17:00:00,"SBAB03","summer",3.898,2.636,-1.262,7,1,0.582991076228354,241,6632.6953556176,0.5,68.4712610925926,25.72137808,1653.21,NA,NA,NA,NA,NA,NA,NA,3.51972486199866,0.525940122552498,-0.855549445084973,-0.431843316483188,0.307482269201377,-0.554208712386678,-0.229874172347917,0.719981538691739,0.214137092786231,-0.648216144441937
23,8.818,8.818,47.574,47.574,NA,NA,"SBAB03","winter",1.679,1.7,0.0209999999999999,7,1,0.582991076228354,241,NA,0.5,NA,25.72137808,1653.21,NA,NA,NA,NA,NA,NA,NA,NA,-0.560306769891741,-0.855549445084973,-0.431843316483188,NA,-0.554208712386678,NA,NA,0.214137092786231,-0.648216144441937
92,8.522,8.5,47.621,47.616,2022-07-25,16:15:00,"SCHWB02","summer",1.801,3.44,1.639,9,19,1.43138240499304,994.699999999999,6342.91113640592,0.6,8.34355248125,4.14300537,77848.53,NA,NA,NA,NA,NA,NA,NA,119.217803475837,-0.500585219248119,-0.66320267265593,0.146411858947845,-0.517835438204778,0.645003956192739,-0.0310676873249408,0.574570087243364,0.6687859349482,6.20856372111596
92,8.521,8.501,47.619,47.616,2022-03-14,16:30:00,"SCHWB02","winter",2.923,1.971,-0.952,9,19,1.43138240499304,994.699999999999,3286.8357872083,0.6,25.462220503125,4.14300537,77848.53,NA,NA,NA,NA,NA,NA,NA,39.0657209129863,0.0486572383104373,-0.66320267265593,0.146411858947845,-0.282863240328677,0.645003956192739,-0.168794726464256,-0.958944586092979,0.6687859349482,6.20856372111596
44,8.469,8.465,47.683,47.68,2022-07-11,15:15:00,"SE03","summer",3.192,3.914,0.722,3,1,0.156422794421061,108.5,7805.05911355455,0.4,176.082825588542,50.54337585,24307.2,NA,NA,NA,NA,NA,NA,NA,0.61618729502635,0.180338362270555,-1.04789621751402,-0.722588056871981,1.78456715654119,-0.765029567616574,-0.234863383100055,1.30826448981599,-0.695160591537707,-0.648216144441937
44,8.469,8.465,47.683,47.679,2022-04-30,11:10:00,"SE03","winter",2.143,2.231,0.0880000000000001,3,1,0.156422794421061,108.5,6666.9669588002,0.4,370.300427234375,50.54337585,24307.2,NA,NA,NA,NA,NA,NA,NA,0.293005333022008,-0.333169069083211,-1.04789621751402,-0.722588056871981,4.45041339332966,-0.765029567616574,-0.235418713583142,0.737178760734408,-0.695160591537707,-0.648216144441937
146,7.301,7.302,46.754,46.756,2022-07-25,12:30:00,"SE06","summer",1.917,2.478,0.561,11,2,1.81028732887617,230.4,5749.09803631952,0.5,6.2602425875,8.19522666,6590.53,NA,NA,NA,NA,NA,NA,NA,36.8036856047793,-0.443800794045986,-0.855549445084973,0.404669723924792,-0.546431115389821,-0.57107438080507,-0.172681630153673,0.276599324696255,1.12343477711017,-0.267283929688721
146,7.301,7.302,46.754,46.756,2022-04-22,15:35:00,"SE06","winter",3.598,3.388,-0.21,11,2,1.81028732887617,230.4,4696.66282479514,0.5,61.9384607520833,8.19522666,6590.53,NA,NA,NA,NA,NA,NA,NA,3.71982120967141,0.379083850478018,-0.855549445084973,0.404669723924792,0.217812532494428,-0.57107438080507,-0.229530342510608,-0.251504421185604,1.12343477711017,-0.267283929688721
131,7.295,7.295,46.894,46.894,2022-07-12,11:00:00,"SE17","summer",1.567,1.393,-0.174,3,1,1.90244620194959,46.7999999999999,7990.55027405366,0.4,2.87054709259259,1.55009543,440.37,NA,NA,NA,NA,NA,NA,NA,16.3035123585907,-0.615133111466213,-1.04789621751402,0.467484304307403,-0.592958345169108,-0.863200486617968,-0.207907516652961,1.40134250128395,-0.695160591537707,-0.648216144441937
131,7.295,7.295,46.894,46.894,2022-03-24,09:00:00,"SE17","winter",3.065,3.117,0.052,3,1,1.90244620194959,46.7999999999999,3283.63880282011,0.4,9.63427367951389,1.55009543,440.37,NA,NA,NA,NA,NA,NA,NA,4.85765731354657,0.118169207092358,-1.04789621751402,0.467484304307403,-0.500118896449672,-0.863200486617968,-0.227575174377706,-0.960548807818403,-0.695160591537707,-0.648216144441937
155,6.659,6.65,46.653,46.656,2022-07-21,12:00:00,"SF01","summer",9.25128935269207,8.47847225247026,-0.772817100221816,11,2,0.782007981793588,357.999999999999,6063.67061727177,0.5,7.85661176666667,4.43667488,38146.17,NA,NA,NA,NA,NA,NA,NA,45.5667163698847,3.14648718146038,-0.855549445084973,-0.296195353403539,-0.524519225155655,-0.368049919466695,-0.157623926815543,0.434449381909738,1.12343477711017,-0.267283929688721
155,6.659,6.65,46.653,46.656,2022-04-30,14:40:00,"SF01","winter",2.179,4.674,2.495,11,2,0.782007981793588,357.999999999999,5414.56910014429,0.5,28.242722037037,4.43667488,38146.17,NA,NA,NA,NA,NA,NA,NA,12.6758320083498,-0.315546316434274,-0.855549445084973,-0.296195353403539,-0.244697855277321,-0.368049919466695,-0.214141037450013,0.108735324741214,1.12343477711017,-0.267283929688721
65,9.55,9.545,47.485,47.486,2022-07-19,12:00:00,"SG01","summer",3.143,4.345,1.202,3,1,0.00322761654658877,707.5,7156.66744404847,NA,17.9553236701389,4.49663758,6065.31,NA,NA,NA,NA,NA,NA,NA,39.4033554057635,0.156351837831723,NA,-0.827004381572021,-0.385903502913469,0.188039808101976,-0.168214561888183,0.98290662862396,-0.695160591537707,-0.648216144441937
65,9.564,9.544,47.483,47.486,2022-03-07,16:00:00,"SG01","winter",2.993,2.969,-0.024,3,1,0.00322761654658877,707.5,3207.32103867206,NA,49.5983288627315,4.49663758,6065.31,NA,NA,NA,NA,NA,NA,NA,14.2645935099563,0.0829237017944826,NA,-0.827004381572021,0.0484309013758888,0.188039808101976,-0.21141103455404,-0.998844464104491,-0.695160591537707,-0.648216144441937
156,6.479,6.482,46.556,46.557,2022-07-28,13:30:00,"SG02","summer",5.795,5.503,-0.292,11,2,0.590348771343028,267.999999999999,6627.3591136896,0.9,7.30687128576389,7.25647907,4548.27,NA,NA,NA,NA,NA,NA,NA,36.6778049754549,1.45456128297013,-0.0861623553687996,-0.426828383945513,-0.532065006690417,-0.511248990943606,-0.172897933533541,0.7173038542887,1.12343477711017,-0.267283929688721
156,6.479,6.482,46.556,46.557,2022-04-27,08:30:00,"SG02","winter",2.811,3.511,0.7,11,2,0.590348771343028,267.999999999999,5896.3179625877,0.9,43.4212925832176,7.25647907,4548.27,NA,NA,NA,NA,NA,NA,NA,6.17208710418679,-0.00616910326403531,-0.0861623553687996,-0.426828383945513,-0.0363555895533755,-0.511248990943606,-0.225316561532813,0.350473130588843,1.12343477711017,-0.267283929688721
157,6.485,6.488,46.559,46.561,2022-07-28,14:30:00,"SG03_1","summer",5.488,5.309,-0.179,7,3,0.934911324134406,278.799999999999,6287.94064426007,1.6,9.83106178055556,10.11194926,12875.39,NA,NA,NA,NA,NA,NA,NA,28.359093475684,1.30427836454724,1.2602650516345,-0.191977940929484,-0.49741776733387,-0.494065102366377,-0.187192153567303,0.546986324844209,0.214137092786231,0.113648285064496
157,6.485,6.488,46.559,46.561,2022-04-27,09:30:00,"SG03_1","winter",3.076,2.941,-0.135,7,3,0.934911324134406,278.799999999999,5606.0264756146,1.6,58.6352613340278,10.11194926,12875.39,NA,NA,NA,NA,NA,NA,NA,4.75481806777935,0.123553937068422,1.2602650516345,-0.191977940929484,0.172472554740799,-0.494065102366377,-0.227751885255003,0.204807136150992,0.214137092786231,0.113648285064496
158,6.49,6.49,46.563,46.564,2022-07-28,14:50:00,"SG03_2","summer",3.472,3.956,0.484,3,1,0.880974444363989,19.8,6287.94064426007,0.2,9.88164105451389,10.28643117,551.53,NA,NA,NA,NA,NA,NA,NA,2.00371576854185,0.317404216206736,-1.4325897623721,-0.228740787055291,-0.49672351219943,-0.906160208061041,-0.232479163223685,0.546986324844209,-0.695160591537707,-0.648216144441937
158,6.49,6.49,46.563,46.564,2022-04-27,10:40:00,"SG03_2","winter",3.141,2.763,-0.378,3,1,0.880974444363989,19.8,5606.0264756146,0.2,59.4089022434028,10.28643117,551.53,NA,NA,NA,NA,NA,NA,NA,0.33328338434664,0.155372796017893,-1.4325897623721,-0.228740787055291,0.183091611352588,-0.906160208061041,-0.235349502945392,0.204807136150992,-0.695160591537707,-0.648216144441937
69,9.477,9.48,47.208,47.214,2022-07-19,18:30:00,"SIM03","summer",3.025,3.226,0.201,3,1,0.151101309089874,239.199999999999,7577.30761702556,0.7,1.52603296111111,0.90307704,19867.3,NA,NA,NA,NA,NA,NA,NA,156.746286676427,0.0985883708157606,-0.470855900226887,-0.72621512887214,-0.611413253001071,-0.557072693816217,0.0334183086634194,1.19398057273482,-0.695160591537707,-0.648216144441937
69,9.477,9.48,47.209,47.214,2022-03-16,09:00:00,"SIM03","winter",4.463,4.002,-0.461,3,1,0.151101309089874,239.199999999999,3973.45014182714,0.7,8.23639707777778,0.90307704,19867.3,NA,NA,NA,NA,NA,NA,NA,29.0418246887796,0.802519434959436,-0.470855900226887,-0.72621512887214,-0.519306261789649,-0.557072693816217,-0.186019001909841,-0.614406880892809,-0.695160591537707,-0.648216144441937
14,8.414,8.41,47.497,47.498,2022-07-05,12:30:00,"SU01","summer",0.9466,1.186,0.2394,3,4,0.604886670825532,1590.19999999999,7555.12921413536,0.8,13.4903628331018,3.74780498,2276.14,NA,NA,NA,NA,NA,NA,NA,117.876740579434,-0.918831882116238,-0.278509127797843,-0.416919494815428,-0.447189910241929,1.59250447913162,-0.0333720644055533,1.18285162387817,-0.695160591537707,0.494580499817712
14,8.413,8.409,47.497,47.498,2022-02-25,14:00:00,"SU01","winter",1.005,0.9632,-0.0418,3,4,0.604886670825532,1590.19999999999,2292.8233517926,0.8,51.8359600821759,3.74780498,2276.14,NA,NA,NA,NA,NA,NA,NA,30.6775450378277,-0.890243861152406,-0.278509127797843,-0.416919494815428,0.0791448053430185,1.59250447913162,-0.183208308621146,-1.45773224052335,-0.695160591537707,0.494580499817712
15,8.353,8.356,47.513,47.512,2022-07-05,13:45:00,"SU03","summer",0.709,1.244,0.535,6,4,1.80335078021815,147.2,6336.91338306407,0.8,4.46997024513889,1.55102582,749.25,NA,NA,NA,NA,NA,NA,NA,32.9308679761527,-1.03514204959923,-0.278509127797843,0.399941840664874,-0.5710045358536,-0.703453966881503,-0.179336375583388,0.571560461594182,-0.0131873282947531,0.494580499817712
15,8.354,8.356,47.513,47.512,2022-02-25,13:00:00,"SU03","winter",1.206,1.188,-0.018,6,4,1.80335078021815,147.2,1289.08277201415,0.8,19.8545666310185,1.55102582,749.25,NA,NA,NA,NA,NA,NA,NA,7.4139115063852,-0.791850158862504,-0.278509127797843,0.399941840664874,-0.359834343078817,-0.703453966881503,-0.223182708081013,-1.96140140159869,-0.0131873282947531,0.494580499817712
62,8.31,8.308,47.531,47.53,2022-07-18,11:30:00,"SU05","summer",0.984,1.637,0.653,3,1,0.418638533913779,932.5,6772.39999871837,1,127.99741933125,45.51019354,3639.44,NA,NA,NA,NA,NA,NA,NA,7.28530313245413,-0.90052380019762,0.106184417060244,-0.54386439091712,1.12454304838027,0.546037486794253,-0.223403698602827,0.790084234354821,-0.695160591537707,-0.648216144441937
62,8.309,8.308,47.53,47.53,2022-02-25,12:00:00,"SU05","winter",1.595,1.693,0.0980000000000001,3,1,0.418638533913779,932.5,2820.3987810479,1,597.848028563657,45.51019354,3639.44,NA,NA,NA,NA,NA,NA,NA,1.55976093496595,-0.601426526072595,0.106184417060244,-0.54386439091712,7.57374985487289,0.546037486794253,-0.233242020317162,-1.19299902238881,-0.695160591537707,-0.648216144441937
3,8.102,8.102,47.541,47.541,2022-07-01,12:45:00,"SZ03","summer",8.649,8.379,-0.270000000000001,3,1,4.99442857142862,5.4,7337.46426106771,0.4,0.894251360763889,0.88808411,24.13,NA,NA,NA,NA,NA,NA,NA,6.03857062670523,2.85165395130535,-1.04789621751402,2.57494904006342,-0.620085137462033,-0.929072059497347,-0.225545985754017,1.07362905530245,-0.695160591537707,-0.648216144441937
3,8.102,8.102,47.541,47.541,2022-01-31,11:15:00,"SZ03","winter",2.041,1.895,-0.146,3,1,4.99442857142862,5.4,1974.5211710612,0.4,10.4226537909722,0.88808411,24.13,NA,NA,NA,NA,NA,NA,NA,0.51810221353388,-0.383100201588535,-1.04789621751402,2.57494904006342,-0.489297528378601,-0.929072059497347,-0.235031924795115,-1.6174537816937,-0.695160591537707,-0.648216144441937
NA,NA,6.6817543,NA,46.58706,2022-07-07,NA,"Talent","summer",1.515,2.145,0.63,5,1,7.8410883,798,6072.01941823452,1.5,NA,NA,NA,532,70,105,118,0.768095731604936,1.11583357837691,-0.360445656153264,NA,-0.64058819862579,1.06791827920546,4.51520427951092,NA,0.332034429975981,NA,0.438638744840369,-0.240511749375738,-0.648216144441937
NA,NA,6.6817543,NA,46.58706,2022-07-07,NA,"Talent","winter",NA,NA,NA,5,1,7.8410883,798,NA,1.5,NA,NA,NA,532,NA,NA,NA,NA,NA,NA,NA,NA,1.06791827920546,4.51520427951092,NA,0.332034429975981,NA,NA,-0.240511749375738,-0.648216144441937
88,8.443,8.439,47.21,47.209,2022-07-22,15:00:00,"TB01","summer",3.748,3.848,0.0999999999999996,7,1,0.294126906787604,207.8,6951.74201718262,1,5.16253840243056,4.01840827,2730.3,NA,NA,NA,NA,NA,NA,NA,40.2515165605677,0.452511986515258,0.106184417060244,-0.628730289878967,-0.561498290280646,-0.607033258753716,-0.166757148420821,0.880076654513209,0.214137092786231,-0.648216144441937
88,8.443,8.439,47.21,47.209,NA,NA,"TB01","winter",3.088,3.122,0.0339999999999998,7,1,0.294126906787604,207.8,NA,1,NA,4.01840827,2730.3,NA,NA,NA,NA,NA,NA,NA,NA,0.129428187951401,0.106184417060244,-0.628730289878967,NA,-0.607033258753716,NA,NA,0.214137092786231,-0.648216144441937
86,9.017,9.015,47.608,47.606,2022-07-22,11:15:00,"TB03","summer",2.365,4.386,2.021,3,3,0.598083078087909,388,5472.7447262658,1.15,1.61728131944444,2.3288851,4382.35,NA,NA,NA,NA,NA,NA,NA,239.908787256185,-0.224495427748096,0.394704575703809,-0.421556756629248,-0.610160770782083,-0.320316895641057,0.176318213519794,0.137927398264953,-0.695160591537707,0.113648285064496
86,9.017,9.015,47.608,47.606,2022-03-12,14:30:00,"TB03","winter",2.599,2.519,-0.0800000000000001,3,3,0.598083078087909,388,2454.46250113079,1.15,16.9814538541667,2.3288851,4382.35,NA,NA,NA,NA,NA,NA,NA,22.8484559291605,-0.109947535530001,0.394704575703809,-0.421556756629248,-0.399270917411593,-0.320316895641057,-0.196661200019807,-1.37662298143365,-0.695160591537707,0.113648285064496
36,9.187,9.186,47.59,47.586,2022-07-08,15:45:00,"TBG01","summer",5.782,11.86,6.078,7,2,0.303395089087856,771.699999999999,6055.20871990511,1.5,1.22383601099537,1.24399331,46807,NA,NA,NA,NA,NA,NA,NA,630.558337119333,1.44819751118023,1.06791827920546,-0.622413188088496,-0.615561232357258,0.290188479088838,0.847579696982413,0.43020326808946,0.214137092786231,-0.267283929688721
36,9.185,9.185,47.588,47.588,2022-03-04,10:17:00,"TBG01","winter",3.457,3.193,-0.264,7,2,0.303395089087856,771.699999999999,2438.82564891817,1.5,11.2304951597222,1.24399331,46807,NA,NA,NA,NA,NA,NA,NA,68.7146905835171,0.310061402603012,1.06791827920546,-0.622413188088496,-0.478209033543147,0.290188479088838,-0.11784826723718,-1.38446943139737,0.214137092786231,-0.267283929688721
NA,NA,8.85425,NA,47.55316,2021-07-05,NA,"Tegel","summer",2.226,2.418,0.192,12,1,2.3821015,473.4,6563.9917943757,1.8,NA,NA,NA,263,5,5,347,-0.362235995751144,-1.20394037766904,-0.00115221015025528,NA,-0.292538833809272,1.64495859649259,0.794412632210547,NA,-0.18443688781741,NA,0.685506629785263,1.35075919819115,-0.648216144441937
NA,NA,8.85425,NA,47.55316,2021-07-05,NA,"Tegel","winter",NA,NA,NA,12,1,2.3821015,473.4,NA,1.8,NA,NA,NA,263,NA,NA,NA,NA,NA,NA,NA,NA,1.64495859649259,0.794412632210547,NA,-0.18443688781741,NA,NA,1.35075919819115,-0.648216144441937
21,8.843,8.857,47.55,47.554,2022-07-06,15:00:00,"TG02","summer",4.588,4.415,-0.173,3,2,0.872388221872111,783.299999999999,6829.48393902215,1.5,30.7634287635417,9.52673923,42746.79,NA,NA,NA,NA,NA,NA,NA,25.462051256403,0.863709548323803,1.06791827920546,-0.234593071755749,-0.210098434401176,0.308645248301417,-0.192170203224469,0.818728508485917,-0.695160591537707,-0.267283929688721
21,8.841,8.856,47.548,47.554,2022-03-27,17:35:00,"TG02","winter",1.889,1.958,0.069,3,2,0.872388221872111,783.299999999999,3791.74692673111,1.5,63.4013316811343,9.52673923,42746.79,NA,NA,NA,NA,NA,NA,NA,12.3546300878894,-0.457507379439604,1.06791827920546,-0.234593071755749,0.237892015136939,0.308645248301417,-0.214692965585332,-0.705584131026812,-0.695160591537707,-0.267283929688721
97,8.39,8.38,47.533,47.548,2022-07-25,15:30:00,"TG02_17","summer",1.162,1.607,0.445,3,9,2.36420844569747,859.499999999999,6239.43413522113,0.7,24.8164743993056,10.5622827,75062.85,NA,NA,NA,NA,NA,NA,NA,34.6342508678046,-0.813389078766761,-0.470855900226887,0.782216902593922,-0.29172680267421,0.429887128818535,-0.176409416299406,0.522646138538572,-0.695160591537707,2.3992415735838
97,8.39,8.38,47.533,47.548,2022-07-25,15:30:00,"TG02_17","summer",1.162,1.607,0.445,3,9,2.36420844569747,859.499999999999,6450.76231462993,0.7,24.8164743993056,10.5622827,75062.85,NA,NA,NA,NA,NA,NA,NA,34.6342508678046,-0.813389078766761,-0.470855900226887,0.782216902593922,-0.29172680267421,0.429887128818535,-0.176409416299406,0.628688963725436,-0.695160591537707,2.3992415735838
96,8.359,8.359,47.561,47.561,2022-07-25,14:45:00,"TG02_17","summer",1.581,1.319,-0.262,8,1,3.45712190650775,102.599999999999,6239.43413522113,0.7,33.631416634375,14.31406107,665.13,NA,NA,NA,NA,NA,NA,NA,3.0507189487561,-0.608279818769404,-0.470855900226887,1.52713595537585,-0.170732204935743,-0.774417062302284,-0.230680075247808,0.522646138538572,0.441461513867216,-0.648216144441937
96,8.359,8.359,47.561,47.561,2022-07-25,14:45:00,"TG02_17","summer",1.581,1.319,-0.262,8,1,3.45712190650775,102.599999999999,6450.76231462993,0.7,33.631416634375,14.31406107,665.13,NA,NA,NA,NA,NA,NA,NA,3.0507189487561,-0.608279818769404,-0.470855900226887,1.52713595537585,-0.170732204935743,-0.774417062302284,-0.230680075247808,0.628688963725436,0.441461513867216,-0.648216144441937
96,8.359,8.359,47.561,47.561,2022-03-08,15:45:00,"TG02_17","winter",1.124,1.105,-0.0190000000000001,8,1,3.45712190650775,102.599999999999,2935.59906434363,0.7,131.54357048125,14.31406107,665.13,NA,NA,NA,NA,NA,NA,NA,0.779969706042177,-0.831990873229529,-0.470855900226887,1.52713595537585,1.1732178009166,-0.774417062302284,-0.234581952277411,-1.13519242254405,0.441461513867216,-0.648216144441937
97,8.39,8.38,47.533,47.547,2022-03-19,13:00:00,"TG02_17","winter",2.436,1.216,-1.22,3,9,2.36420844569747,859.499999999999,3494.23785261229,0.7,95.3539410416667,10.5622827,75062.85,NA,NA,NA,NA,NA,NA,NA,9.01378580277478,-0.189739443357136,-0.470855900226887,0.782216902593922,0.67647607084307,0.429887128818535,-0.220433609831893,-0.854871854162207,-0.695160591537707,2.3992415735838
105,6.965,6.967,46.759,46.76,2022-06-15,12:40:00,"TG02_B","summer",5.78196022364217,5.10432460438999,-0.677635619252178,17,1,1.00960887656036,38.3999999999999,7567.37308366174,NA,12.4418861074074,5.40190432,1272.89,NA,NA,NA,NA,NA,NA,NA,3.08634877931715,1.44817803982148,NA,-0.141064824755568,-0.461581385112727,-0.876565733289146,-0.230618851747291,1.18899550170567,2.48738130359608,-0.648216144441937
105,6.965,6.967,46.759,46.76,2022-02-17,18:20:00,"TG02_B","winter",3.825,3.883,0.0579999999999998,17,1,1.00960887656036,38.3999999999999,2590.12588811597,NA,95.7212443740741,5.40190432,1272.89,NA,NA,NA,NA,NA,NA,NA,0.401164864196024,0.490205096347708,NA,-0.141064824755568,0.681517705577308,-0.876565733289146,-0.235232860745549,-1.308548156436,2.48738130359608,-0.648216144441937
34,9.129,9.128,47.547,47.547,2022-07-08,12:00:00,"TH06","summer",8.41,9.307,0.897,17,1,0.0100791755686662,215.4,5987.6436160133,1.4,0.0892539131944445,0.22032966,1427.81,NA,NA,NA,NA,NA,NA,NA,2413.33956451567,2.73465845455268,0.875571506776417,-0.822334426411051,-0.631134596409326,-0.594940892717888,3.91097084081095,0.396299628164224,2.48738130359608,-0.648216144441937
34,9.129,9.128,47.547,47.547,2021-12-28,15:30:00,"TH06","winter",4.55,4.601,0.0510000000000002,17,1,0.0100791755686662,215.4,1258.25286691756,1.4,3.41969993125,0.22032966,1427.81,NA,NA,NA,NA,NA,NA,NA,62.9879826681942,0.845107753861035,0.875571506776417,-0.822334426411051,-0.585420629658512,-0.594940892717888,-0.127688592029422,-1.9768716064991,2.48738130359608,-0.648216144441937
29,9.162,9.161,47.457,47.46,2022-07-07,14:30:00,"TH18_1","summer",3.847,3.821,-0.0259999999999998,3,4,0.334270246066804,1547.2,7128.65877356353,1.2,7.22496825555556,2.28658336,12756.26,NA,NA,NA,NA,NA,NA,NA,214.14626961306,0.500974556299836,0.49087796191833,-0.601368985124613,-0.533189214192786,1.52408714498155,0.132049928001702,0.968852097154186,-0.695160591537707,0.494580499817712
